Beijing	保洁	朝阳园	116.21468329426973	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.25122549903946	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.2877677038092	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.32430990857893	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.36085211334866	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.39739431811839	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.43393652288812	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.47047872765785	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.50702093242758	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.54356313719731	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.58010534196704	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.61664754673677	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.6531897515065	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.68973195627623	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.72627416104596	39.67364086029626	城区	中	1
Beijing	保洁	朝阳园	116.21468329426973	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.25122549903946	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.2877677038092	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.32430990857893	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.36085211334866	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.39739431811839	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.43393652288812	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.47047872765785	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.50702093242758	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.54356313719731	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.58010534196704	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.61664754673677	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.6531897515065	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.68973195627623	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.72627416104596	39.70059096479252	城区	中	1
Beijing	保洁	朝阳园	116.21468329426973	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.25122549903946	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.2877677038092	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.32430990857893	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.36085211334866	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.39739431811839	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.43393652288812	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.47047872765785	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.50702093242758	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.54356313719731	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.58010534196704	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.61664754673677	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.6531897515065	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.68973195627623	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.72627416104596	39.727541069288776	城区	中	1
Beijing	保洁	朝阳园	116.21468329426973	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.25122549903946	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.2877677038092	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.32430990857893	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.36085211334866	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.39739431811839	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.43393652288812	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.47047872765785	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.50702093242758	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.54356313719731	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.58010534196704	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.61664754673677	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.6531897515065	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.68973195627623	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.72627416104596	39.754491173785034	城区	中	1
Beijing	保洁	朝阳园	116.21468329426973	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.25122549903946	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.2877677038092	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.32430990857893	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.36085211334866	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.39739431811839	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.43393652288812	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.47047872765785	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.50702093242758	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.54356313719731	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.58010534196704	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.61664754673677	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.6531897515065	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.68973195627623	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.72627416104596	39.78144127828129	城区	中	1
Beijing	保洁	朝阳园	116.21468329426973	39.80839138277755	城区	中	1
Beijing	保洁	朝阳园	116.25122549903946	39.80839138277755	城区	中	1
Beijing	保洁	朝阳园	116.2877677038092	39.80839138277755	城区	中	1
Beijing	保洁	朝阳园	116.32430990857893	39.80839138277755	城区	中	1
Beijing	保洁	朝阳园	116.36085211334866	39.80839138277755	城区	中	1
Beijing	保洁	朝阳园	116.39739431811839	39.80839138277755	城区	中	1
Beijing	保洁	朝阳园	116.43393652288812	39.80839138277755	城区	中	1
